file,line,kind,value,func,population,verdict_class,verdict,in_param_manifest,assumes,publishes,consumes,edge_cases,finding,note
src/composing/analysis/chord/chordsymbolformatter.cpp,924,literal,12,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,924,literal,12,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,926,literal,7,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,929,branch,,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,931,literal,7,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,936,branch,,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,937,literal,7,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,938,literal,7,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,941,branch,,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,948,branch,,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,949,branch,,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,958,branch,,formatRomanNumeral,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,Fires when function.nextRootPc>=0 (chord-staff two-pass). Corpus: ~440 tonicization Roman labels per preset. Universal across presets by design (ARCHITECTURE #5.10). L4/L5 boundary; not decided.
src/composing/analysis/chord/chordsymbolformatter.cpp,971,function,nashvilleDegree,,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult (identity + function + key context),a display string (chord symbol / Roman numeral / Nashville number),"notation render bridge, batch_analyze output, status bar / context menu","empty/sparse identity, Unknown quality, slash bass, enharmonic spelling, chromatic root, symmetric chord",FINDING contract-gap (P3): Nashville renders chromatic roots as '?' and bass via crude mod-7,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,973,branch,,nashvilleDegree,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,973,literal,7,nashvilleDegree,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,978,function,nashvilleQualitySuffix,,LIVE,code,SURVIVES,n/a,a committed ChordAnalysisResult (identity + function + key context),a display string (chord symbol / Roman numeral / Nashville number),"notation render bridge, batch_analyze output, status bar / context menu","empty/sparse identity, Unknown quality, slash bass, enharmonic spelling, chromatic root, symmetric chord",,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,980,branch,,nashvilleQualitySuffix,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,981,branch,,nashvilleQualitySuffix,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,982,branch,,nashvilleQualitySuffix,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,983,branch,,nashvilleQualitySuffix,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,984,branch,,nashvilleQualitySuffix,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
src/composing/analysis/chord/chordsymbolformatter.cpp,985,branch,,nashvilleQualitySuffix,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,"formatNashvilleNumber returns '?' for a non-diatonic (chromatic) root (1029-1032, 'refine as needed') and nashvilleBassSuffix maps any bass via (bassDegree%7)+1 (1013-1020, 'refine as needed'), which mislabels a chromatic bass degree. LIVE via the notation bridge/imploder/context-menu, so the gap is user-reachable, not test-only. Not every committed identity has a defined Nashville rendering."
